id,name,image_path,price,added_date,business_id,description,gender,masterCategory,subCategory,articleType,baseColour,season,usage
21510,Kiara Women Graphiti White Handbag,images\21510.jpg,181.77,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,White,Winter,Casual
51667,Louis Philippe Men Grey Sunglasses,images\51667.jpg,158.87,1970-01-01 00:00:00,,,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual
22395,Mark Taylor Men Striped Blue Shirt,images\22395.jpg,23.24,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
35322,Fabindia Women Anusuya Silver Earrings,images\35322.jpg,199.88,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Earrings,Silver,Winter,Ethnic
6425,Lotto Unisex Canvas Black Check Shoe,images\6425.jpg,25.77,1970-01-01 00:00:00,,,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
18806,Peter England Men Casual Tan Belt,images\18806.jpg,173.01,1970-01-01 00:00:00,,,Men,Accessories,Belts,Belts,Tan,Summer,Casual
23247,Arrow Men Formal Black Shoe,images\23247.jpg,15.01,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal
17072,Lino Perros Women Weaved  Grey Belt,images\17072.jpg,40.37,1970-01-01 00:00:00,,,Women,Accessories,Belts,Belts,Grey,Winter,Casual
31782,Lee Women Paula Blue Top,images\31782.jpg,177.86,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Blue,Summer,Casual
42270,Vans Unisex Black & Grey Classic Shoes,images\42270.jpg,106.52,1970-01-01 00:00:00,,,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
12500,United Colors of Benetton Men Short Black Shirts,images\12500.jpg,182.26,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Black,Fall,Casual
26735,Reebok Men Pack of 2 Pirates of the Caribbean Deos,images\26735.jpg,189.65,1970-01-01 00:00:00,,,Men,Personal Care,Fragrance,Deodorant,Black,Spring,Casual
30650,Nike Men Printed Black T-shirt,images\30650.jpg,102.98,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
56026,Colorbar Soft Touch Mousse Lipstick 025,images\56026.jpg,14.49,1970-01-01 00:00:00,,,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual
21948,Murcia Women Casual Brown Handbag,images\21948.jpg,24.52,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Brown,Winter,Casual
32563,ONLY Women directoire blue Trousers,images\32563.jpg,67.75,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Trousers,Blue,Summer,Casual
58980,Colour me Women Flowers Deo,images\58980.jpg,25.53,1970-01-01 00:00:00,,,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,Casual
40143,Gini and Jony Girls Pretty Blossom Blue Top,images\40143.jpg,138.34,1970-01-01 00:00:00,,,Girls,Apparel,Topwear,Tops,Blue,Summer,Casual
10633,Carlton London Men Formal Brown Formal Shoes,images\10633.jpg,94.18,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,Formal
24406,Vishudh Women Red Printed Kurta,images\24406.jpg,47.43,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic
4716,ADIDAS Unisex Response ST Analogue Black Watch,images\4716.jpg,155.01,1970-01-01 00:00:00,,,Unisex,Accessories,Watches,Watches,Black,Winter,Sports
21174,s.Oliver Women Stripes Beige Top,images\21174.jpg,50.91,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Beige,Fall,Casual
15341,Nike Women Solid Pink Shorts,images\15341.jpg,126.08,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Shorts,Pink,Fall,Sports
52486,Red Rose Maroon Camisole,images\52486.jpg,88.09,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Camisoles,Maroon,Winter,Casual
53554,Probase Multicoloured Printed Boxers,images\53554.jpg,55.87,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Boxers,Multi,Summer,Casual
14293,Classic Polo Men Stripes Blue Tshirts,images\14293.jpg,12.84,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
47366,Baggit Women Blue Bag,images\47366.jpg,58.35,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Blue,Summer,Casual
6041,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,images\6041.jpg,58.08,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual
23623,Doodle Kids Girls Pink I love Shopping Top,images\23623.jpg,43.98,1970-01-01 00:00:00,,,Girls,Apparel,Topwear,Tops,Pink,Fall,Casual
17416,Lotto Men Atlantica Black Sports Shoe,images\17416.jpg,112.4,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
9835,Little Miss Women Printed Grey T-shirt,images\9835.jpg,146.98,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Grey,Fall,Casual
29319,ADIDAS Unisex Chicago Bulls Red Backpack,images\29319.jpg,174.84,1970-01-01 00:00:00,,,Unisex,Accessories,Bags,Backpacks,Red,Summer,Casual
7193,Jealous 21 Women Black Jegging,images\7193.jpg,107.81,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual
12958,ADIDAS Men Sports Black Sports Shoes,images\12958.jpg,68.62,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
27283,Mother Earth Women Magenta Kurta,images\27283.jpg,59.94,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Magenta,Fall,Ethnic
30234,Numero Uno Men Black Flip Flops,images\30234.jpg,132.26,1970-01-01 00:00:00,,,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual
9009,Murcia Women Snake Print Bag Brown Handbags,images\9009.jpg,30.21,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Brown,Winter,Casual
3533,Myntra Men's If You Don't Like Navy Blue T-shirt,images\3533.jpg,122.15,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual
42614,Estelle Women Earrings & Pendant Set,images\42614.jpg,180.68,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,Casual
12164,Aurelia Women Voile Orange Dupatta,images\12164.jpg,177.61,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Dupatta,Orange,Fall,Ethnic
26351,DKNY Women White Dial Watch NY8472,images\26351.jpg,68.88,1970-01-01 00:00:00,,,Women,Accessories,Watches,Watches,White,Winter,Casual
17624,ADIDAS Men Solid Navy Blue Track Pant,images\17624.jpg,56.38,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Sports
47154,Gini and Jony Girls Black Capris,images\47154.jpg,176.6,1970-01-01 00:00:00,,,Girls,Apparel,Bottomwear,Capris,Black,Summer,Casual
35574,Gliders Men Esquire Red Flip Flops,images\35574.jpg,155.32,1970-01-01 00:00:00,,,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,Casual
46086,ADIDAS Women Lavender Hagkok Sports Shoes,images\46086.jpg,140.96,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,Sports
51031,Enamor White Bra,images\51031.jpg,150.49,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Bra,White,Summer,Casual
13284,Gini and Jony Kids Boys Solid Black Shorts,images\13284.jpg,35.23,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual
54543,F Sports Men White Outlander Sports Shoes,images\54543.jpg,120.98,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Sports Shoes,White,Fall,Casual
55491,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,images\55491.jpg,54.78,1970-01-01 00:00:00,,,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,Casual
26163,John Miller Men Dark Grey Trousers,images\26163.jpg,187.44,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal
3701,Tantra Women Flower Heart Black Long T-shirt,images\3701.jpg,165.82,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual
29917,Police Men White Dial Watch PL12698JS,images\29917.jpg,120.58,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,White,Winter,Casual
42426,Aurelia Women Sea Green Kurta,images\42426.jpg,138.81,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,Ethnic
32751,FILA Men Liga II Black Shoes,images\32751.jpg,93.94,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
56214,Estelle Women Gold Earrings,images\56214.jpg,154.31,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Earrings,Gold,Winter,Casual
10401,Jealous 21 Women Uaine Purple Tops,images\10401.jpg,198.89,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Purple,Fall,Casual
40371,Tokyo Talkies Women Navy Slim Fit Jeans,images\40371.jpg,13.98,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual
21346,Pal Zileri Men Casual Gold Frame Sunglasses,images\21346.jpg,186.63,1970-01-01 00:00:00,,,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,Casual
45603,Arrow Men Black Formal Shoes,images\45603.jpg,26.97,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal
4524,Puma Men's YugoRun Black White Shoe,images\4524.jpg,46.99,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports
37223,United Colors of Benetton Women Blue Top,images\37223.jpg,148.77,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Blue,Summer,Casual
53766,Puma Men White and Navy Blue T-shirt,images\53766.jpg,126.01,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
25520,Doodle Kids Girls City Chic White Top,images\25520.jpg,158.45,1970-01-01 00:00:00,,,Girls,Apparel,Topwear,Tops,White,Fall,Casual
32597,ONLY Women Black Top,images\32597.jpg,164.81,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Black,Summer,Casual
58974,Colour me Men Gold Deo,images\58974.jpg,180.19,1970-01-01 00:00:00,,,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,Casual
33445,Baggit Women Lamboo Mayur Black Wallet,images\33445.jpg,147.02,1970-01-01 00:00:00,,,Women,Accessories,Wallets,Wallets,Black,Summer,Casual
57100,Elle Women Dark Pink Top,images\57100.jpg,111.41,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Pink,Summer,Casual
36137,Nike Women Free Run Pink Sports Shoes,images\36137.jpg,159.77,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,Sports
41859,Estd. 1977 Men Black Sandals,images\41859.jpg,75.62,1970-01-01 00:00:00,,,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
21180,ADIDAS Men Adi Cells Black Flip Flops,images\21180.jpg,55.59,1970-01-01 00:00:00,,,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual
39943,GAS Men Brown Count Casual Shoes,images\39943.jpg,92.65,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
52472,Red Rose Women White & Pink Polka Dot Print Bath Robe,images\52472.jpg,140.05,1970-01-01 00:00:00,,,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,Casual
58148,Puma Unisex White Cap,images\58148.jpg,39.07,1970-01-01 00:00:00,,,Unisex,Accessories,Headwear,Caps,White,Fall,Casual
20052,United Colors Of Benetton Women Yellow Muffler,images\20052.jpg,192.24,1970-01-01 00:00:00,,,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,Casual
5630,ADIDAS Women's Adi Groove Blue Flip Flop,images\5630.jpg,97.49,1970-01-01 00:00:00,,,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual
44517,Coolers Men Brown Pokar Flip Flops,images\44517.jpg,40.67,1970-01-01 00:00:00,,,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,Casual
47392,Baggit Women Beige Bag,images\47392.jpg,199.72,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Beige,Fall,Casual
50325,Aurelia Women Navy Blue Kurta,images\50325.jpg,185.5,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,Ethnic
8913,Puma Men Cabana Racer Sketch White Sports Shoes,images\8913.jpg,29.32,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports
16530,Locomotive Men Check Red Shirt,images\16530.jpg,16.58,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Red,Fall,Casual
22705,Nike Men White Capri II Casual Shoe,images\22705.jpg,86.68,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual
7167,Scullers Men Scul Purple White Shirt,images\7167.jpg,21.8,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual
46240,Fusion Beats Women White Printed Tunic,images\46240.jpg,43.91,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tunics,White,Summer,Casual
27277,Mother Earth Women Blue Kurta,images\27277.jpg,76.83,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic
13042,Inc 5 Women Brown Heels,images\13042.jpg,58.27,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Flats,Brown,Winter,Casual
6889,Forever New Women Stone Cream Jacket,images\6889.jpg,38.18,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Jackets,Cream,Summer,Casual
31312,W Women Peach Kurta,images\31312.jpg,120.37,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Peach,Summer,Ethnic
12190,Basics Men Blue Slim Fit Checked Shirt,images\12190.jpg,188.41,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
55657,Catwalk Women Golden Wedges,images\55657.jpg,145.01,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Heels,Gold,Winter,Casual
19578,United Colors of Benetton Women Solid Purple Top,images\19578.jpg,170.02,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Purple,Summer,Casual
27879,Scullers For Her Women Blue Top,images\27879.jpg,102.42,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Blue,Summer,Casual
34452,Rocia Women Copper Sandals,images\34452.jpg,77.6,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Flats,Copper,Winter,Casual
6287,Classic Polo Men's Swiss Yellow T-shirt,images\6287.jpg,128.5,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual
7355,Tantra Men's Black Sabbath Navy T-shirt,images\7355.jpg,85.29,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual
46072,Lino Perros Men Black Leather Belt,images\46072.jpg,78.56,1970-01-01 00:00:00,,,Men,Accessories,Belts,Belts,Black,Summer,Casual
22537,Gas Men Eldorado Tan Casual  Sandals,images\22537.jpg,20.87,1970-01-01 00:00:00,,,Men,Footwear,Sandal,Sandals,Tan,Summer,Casual
28831,Enamor Women Pack of 3 Mid-Rise Bikini Brief,images\28831.jpg,13.29,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Briefs,Brown,Summer,Casual
43500,French Connection Men White T-shirt,images\43500.jpg,14.19,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
2627,Carlton London Women Wedge Silver Sandal,images\2627.jpg,195.84,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Flats,Silver,Fall,Casual
27045,Yelloe Off White Fur Zip Clutch,images\27045.jpg,193.11,1970-01-01 00:00:00,,,Women,Accessories,Bags,Clutches,Off White,Summer,Casual
13270,Palm Tree Kids Girls Printed White Tops,images\13270.jpg,112.4,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,White,Fall,Casual
18698,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,images\18698.jpg,123.25,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual
55465,Revlon Super Lusterous Lipstick 304,images\55465.jpg,50.28,1970-01-01 00:00:00,,,Women,Personal Care,Lips,Lipstick,Red,Spring,Casual
26197,Formula 1 Go Men Perfume,images\26197.jpg,177.96,1970-01-01 00:00:00,,,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,Casual
31120,Palm Tree Girls Pink Top,images\31120.jpg,89.0,1970-01-01 00:00:00,,,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual
25712,ADIDAS Unisex Blue Cap,images\25712.jpg,45.72,1970-01-01 00:00:00,,,Unisex,Accessories,Headwear,Caps,Blue,Summer,Sports
11527,United Colors of Benetton Men Olive Tshirts,images\11527.jpg,124.36,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Olive,Fall,Casual
14869,United Colors of Benetton Men Solid Black Wallets,images\14869.jpg,62.36,1970-01-01 00:00:00,,,Men,Accessories,Wallets,Wallets,Black,Summer,Casual
40385,Tokyo Talkies Women Yellow Top,images\40385.jpg,141.01,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual
15187,Arrow Sport Men Solid White Polo Tshirts,images\15187.jpg,57.39,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
5402,Kalenji Ekiden 200 Wn Purple 2011,images\5402.jpg,143.17,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Sports Shoes,Purple,,Sports
44725,Lotto Women Coral Elegant Flip Flops,images\44725.jpg,183.67,1970-01-01 00:00:00,,,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,Casual
14055,Flying Machine Men Check Green Shirts,images\14055.jpg,163.1,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Green,Fall,Casual
20260,Wrangler Men Applique Navy Blue Tshirt,images\20260.jpg,68.75,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual
7731,Puma Men's Winglet II Grey Yellow White Flip Flop,images\7731.jpg,136.49,1970-01-01 00:00:00,,,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,Casual
22153,Lee Cooper Men Brown Casual Sandals,images\22153.jpg,35.17,1970-01-01 00:00:00,,,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
43958,Puma Men Olive Techno Ind Sandal,images\43958.jpg,135.29,1970-01-01 00:00:00,,,Men,Footwear,Sandal,Sandals,Olive,Fall,Casual
28469,Urban Yoga Women Printed Pink T-shirt,images\28469.jpg,199.79,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual
50573,Chromozome Men Charcoal Trunk Trunks,images\50573.jpg,196.39,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,Casual
34036,Palm Tree Boys Check Blue Shirt,images\34036.jpg,95.16,1970-01-01 00:00:00,,,Boys,Apparel,Topwear,Shirts,Blue,Summer,Casual
55001,Lakme Absolute Lip Last Day Kiss Lip Colour,images\55001.jpg,25.47,1970-01-01 00:00:00,,,Women,Personal Care,Lips,Lipstick,Pink,Spring,
8779,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,images\8779.jpg,129.55,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual
3391,Murcia Women White With Stitch Bag,images\3391.jpg,141.14,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,White,Winter,Casual
43164,Fastrack Men Black Watch,images\43164.jpg,178.78,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Black,Winter,Casual
2243,ADIDAS Men Stripe Polo White Polo T-shirt,images\2243.jpg,11.79,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,White,Fall,Sports
30496,Lovable Women Fiona Purple Bra,images\30496.jpg,112.81,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Bra,Purple,Summer,Casual
27421,Jockey Women Blue Lounge Pants,images\27421.jpg,96.55,1970-01-01 00:00:00,,,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,Casual
57756,Lotus Herbals Neem & Clove Purifying Face Wash,images\57756.jpg,198.36,1970-01-01 00:00:00,,,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,Casual
33213,Sepia Women Printed Magenta Top,images\33213.jpg,73.66,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual
39729,Arrow Woman Olive Top,images\39729.jpg,183.78,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Olive,Summer,Casual
25376,Levis Men Grey Innerwear T-Shirt,images\25376.jpg,59.93,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,Casual
11143,Scullers Men Price Catch Black Shirts,images\11143.jpg,135.35,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Black,Fall,Casual
56684,Fabindia Beige & Maroon Mull Printed Saree,images\56684.jpg,82.46,1970-01-01 00:00:00,,,Women,Apparel,Saree,Sarees,Beige,Fall,Ethnic
4988,Gini and Jony Girl's Vanya White Polka Dot Kidswear,images\4988.jpg,33.18,1970-01-01 00:00:00,,,Women,Apparel,Dress,Dresses,White,Summer,Casual
44341,Indian Terrain Men Blue T-shirt,images\44341.jpg,108.19,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
14431,Enroute Women Casual Black Flats,images\14431.jpg,157.41,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Heels,Black,Summer,Casual
20604,Baggit Women Umbrella Dum Brown Handbag,images\20604.jpg,132.56,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Brown,Winter,Casual
52224,Lencia Grey Swarovski Pearl Necklace,images\52224.jpg,158.21,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Necklace and Chains,Silver,Summer,Casual
45293,CASIO SHEEN Women Red Dial Watch SX017,images\45293.jpg,181.89,1970-01-01 00:00:00,,,Women,Accessories,Watches,Watches,Red,Winter,Casual
36761,Maxima Men Black Watch,images\36761.jpg,165.38,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Black,Winter,Casual
33021,Mother Earth Women Printed Cream Kurta,images\33021.jpg,86.23,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic
25144,Lino Perros Women Leatherite Orange Handbag,images\25144.jpg,118.19,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Orange,Winter,Casual
11371,United Colors Of Benetton Men Summer Black Shirts,images\11371.jpg,24.07,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Black,Fall,Casual
41401,Wrangler Women White Smocked Top,images\41401.jpg,49.56,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,White,Summer,Casual
14603,United Colors of Benetton Men Pack of 2 Grey Socks,images\14603.jpg,14.17,1970-01-01 00:00:00,,,Men,Accessories,Socks,Socks,Grey,Summer,Casual
37481,Esprit Women White Dial Watch,images\37481.jpg,17.42,1970-01-01 00:00:00,,,Women,Accessories,Watches,Watches,White,Winter,Casual
5254,Wildcraft Unisex Red Duffle Bag,images\5254.jpg,186.17,1970-01-01 00:00:00,,,Unisex,Accessories,Bags,Duffel Bag,Red,Winter,Casual
44173,Nike Fragrances Women Trendy Perfume 75ml,images\44173.jpg,13.83,1970-01-01 00:00:00,,,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,Casual
25978,J.Del Pozo Halloween Kiss Sexy Women Perfume,images\25978.jpg,59.53,1970-01-01 00:00:00,,,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,Casual
4386,Wrangler Cowboy Photo T-shirt,images\4386.jpg,82.33,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
51693,Van Heusen Unisex Brown Sunglasses,images\51693.jpg,65.36,1970-01-01 00:00:00,,,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
16154,Enroute Men Leather Black Formal Shoes,images\16154.jpg,163.37,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal
22361,Reebok Men Navy Twist Sandals,images\22361.jpg,39.53,1970-01-01 00:00:00,,,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,Casual
