id,product_id,user_id,rating,comment,date
393,6041,user-b32c5a,5,Highly recommend! Will buy again.,2025-06-15
394,6041,user-8a60e9,2,"Great product, exactly as described.",2025-05-09
395,23623,user-5160b0,5,An okay purchase. Nothing special.,2025-07-05
396,23623,user-80a7d9,4,An okay purchase. Nothing special.,2025-05-04
397,17416,user-a61933,1,The material feels a bit cheap.,2025-11-11
398,17416,user-88a8f6,1,The material feels a bit cheap.,2026-01-04
399,17416,user-64f17c,3,Highly recommend! Will buy again.,2025-09-10
400,9835,user-f2f2eb,3,It's fine. Does what it's supposed to do.,2025-05-24
401,9835,user-8c3ebe,2,An okay purchase. Nothing special.,2025-09-30
402,29319,user-7fb1c6,2,Fast shipping and excellent packaging.,2025-05-11
403,29319,user-478a72,4,The material feels a bit cheap.,2025-02-03
404,7193,user-eb82df,2,"Arrived with a small defect, but customer service was great.",2025-05-25
405,12958,user-16254e,1,An okay purchase. Nothing special.,2025-11-24
406,12958,user-aaf835,5,"A bit smaller than I expected, but still good.",2025-11-21
407,27283,user-edfa1d,2,Stunning! Looks even better in person.,2025-09-10
408,30234,user-d8c482,4,Highly recommend! Will buy again.,2025-05-31
409,30234,user-d45ce9,4,"Great product, exactly as described.",2025-07-07
410,9009,user-aa2f01,5,"Arrived with a small defect, but customer service was great.",2026-01-16
411,3533,user-2d80a3,3,"Arrived with a small defect, but customer service was great.",2025-12-16
412,42614,user-a95743,5,Highly recommend! Will buy again.,2025-03-20
413,42614,user-484e35,3,The material feels a bit cheap.,2025-10-12
414,42614,user-fa3136,5,Exceeded my expectations. Fantastic!,2025-10-11
415,12164,user-31e6b3,5,Perfect fit. I've received so many compliments!,2025-11-24
416,12164,user-206f00,3,Very comfortable and well-made.,2026-01-23
417,26351,user-ed17e4,3,Exceeded my expectations. Fantastic!,2025-10-26
418,26351,user-4389d5,1,The material feels a bit cheap.,2025-11-12
419,17624,user-c62494,3,Stunning! Looks even better in person.,2025-03-13
420,17624,user-d8d6fc,1,Good value for the price.,2025-09-04
421,17624,user-9eb6c7,4,Color was slightly different from the picture.,2025-09-30
422,47154,user-fb18ee,5,Highly recommend! Will buy again.,2025-12-28
423,35574,user-c8ca6c,1,"Arrived with a small defect, but customer service was great.",2025-10-16
424,46086,user-867c50,1,"Arrived with a small defect, but customer service was great.",2025-01-25
425,46086,user-fd25b5,3,"A bit smaller than I expected, but still good.",2025-02-11
426,51031,user-e0c89c,3,Highly recommend! Will buy again.,2025-12-29
427,13284,user-c4baa8,1,"Great product, exactly as described.",2025-05-24
428,54543,user-517e39,3,Perfect fit. I've received so many compliments!,2025-02-16
429,55491,user-065ef3,4,Fast shipping and excellent packaging.,2025-08-09
430,26163,user-3f1c45,1,Exceeded my expectations. Fantastic!,2025-08-26
431,26163,user-22949b,3,"Great product, exactly as described.",2025-09-30
432,3701,user-c0731d,2,Exceeded my expectations. Fantastic!,2025-07-22
433,29917,user-850d89,1,Fast shipping and excellent packaging.,2025-05-16
434,29917,user-a90eac,4,Stunning! Looks even better in person.,2025-09-30
435,29917,user-2b2a24,2,Very comfortable and well-made.,2025-08-10
436,42426,user-e1b5aa,2,"Great product, exactly as described.",2025-09-26
437,42426,user-dbc12e,5,"Great product, exactly as described.",2025-12-16
438,42426,user-0ef2ca,3,Very comfortable and well-made.,2025-03-17
439,32751,user-37444f,3,"A bit smaller than I expected, but still good.",2025-07-08
440,32751,user-bf9fb6,3,Good value for the price.,2025-07-12
441,32751,user-b9945d,1,An okay purchase. Nothing special.,2025-02-01
442,56214,user-f2c340,2,It's fine. Does what it's supposed to do.,2025-12-01
443,56214,user-e065a5,2,Good value for the price.,2025-03-14
444,10401,user-4a5ea9,2,Highly recommend! Will buy again.,2025-08-14
445,40371,user-ddd244,5,Stunning! Looks even better in person.,2025-11-26
446,21346,user-fa40b5,3,Absolutely love this! The quality is amazing.,2025-03-11
447,21346,user-68a2c6,3,Good value for the price.,2025-03-20
448,21346,user-344a69,5,Very comfortable and well-made.,2025-12-06
449,45603,user-01e6d9,2,Exceeded my expectations. Fantastic!,2026-01-03
450,45603,user-2b8033,1,"Great product, exactly as described.",2025-08-17
451,4524,user-ca403d,4,Perfect fit. I've received so many compliments!,2025-07-12
452,4524,user-19ff8a,2,It's fine. Does what it's supposed to do.,2025-02-21
453,37223,user-5abab5,5,Absolutely love this! The quality is amazing.,2025-12-22
454,37223,user-475ecc,1,Color was slightly different from the picture.,2025-04-02
455,37223,user-ba4a24,3,Stunning! Looks even better in person.,2026-01-07
456,53766,user-6c298f,2,The material feels a bit cheap.,2025-11-25
457,25520,user-3239b1,4,The material feels a bit cheap.,2025-10-16
458,25520,user-050e50,1,An okay purchase. Nothing special.,2025-02-27
459,25520,user-4afc1d,4,Highly recommend! Will buy again.,2025-06-22
460,32597,user-903c07,4,Stunning! Looks even better in person.,2025-12-23
461,32597,user-b66d0f,1,"Great product, exactly as described.",2025-02-22
462,32597,user-25ccef,5,Perfect fit. I've received so many compliments!,2025-11-26
463,58974,user-5b42d7,1,Absolutely love this! The quality is amazing.,2025-09-26
464,58974,user-760fb1,5,"Arrived with a small defect, but customer service was great.",2025-12-10
465,58974,user-988ef8,2,Absolutely love this! The quality is amazing.,2025-02-10
466,33445,user-f5d375,2,An okay purchase. Nothing special.,2025-02-13
467,33445,user-e995ed,4,Perfect fit. I've received so many compliments!,2025-03-10
468,33445,user-cd2729,1,"A bit smaller than I expected, but still good.",2025-08-30
469,57100,user-e7c09b,3,Stunning! Looks even better in person.,2025-02-13
470,36137,user-77635d,2,The material feels a bit cheap.,2025-03-08
471,41859,user-8f8d5b,2,Fast shipping and excellent packaging.,2025-04-08
472,41859,user-4d9c08,2,Fast shipping and excellent packaging.,2025-06-16
473,21180,user-8a8dda,4,The material feels a bit cheap.,2025-07-17
474,39943,user-300f08,1,Highly recommend! Will buy again.,2025-08-04
475,52472,user-cc518d,3,Very comfortable and well-made.,2025-08-26
476,52472,user-797a27,1,Very comfortable and well-made.,2025-12-05
477,52472,user-884ee0,3,"Great product, exactly as described.",2025-12-27
478,58148,user-71f626,4,Perfect fit. I've received so many compliments!,2025-09-15
479,58148,user-44bc96,3,The material feels a bit cheap.,2025-08-26
480,20052,user-56cb02,5,Color was slightly different from the picture.,2025-12-04
481,20052,user-403f1d,3,"A bit smaller than I expected, but still good.",2025-02-23
482,20052,user-917d67,2,It's fine. Does what it's supposed to do.,2025-01-25
483,5630,user-8e5895,5,Good value for the price.,2025-10-05
484,5630,user-fa2a30,2,"Great product, exactly as described.",2025-04-12
485,5630,user-93066f,3,An okay purchase. Nothing special.,2025-08-15
486,44517,user-260797,1,"A bit smaller than I expected, but still good.",2025-10-05
487,47392,user-bdc194,1,The material feels a bit cheap.,2025-05-23
488,50325,user-9ca64a,4,Perfect fit. I've received so many compliments!,2025-04-07
489,8913,user-029410,5,"A bit smaller than I expected, but still good.",2026-01-23
490,8913,user-24e2f2,2,Color was slightly different from the picture.,2025-09-26
491,16530,user-65ab3b,4,Highly recommend! Will buy again.,2025-07-24
492,22705,user-33a9b3,4,Color was slightly different from the picture.,2025-05-27
493,22705,user-081355,3,Perfect fit. I've received so many compliments!,2026-01-08
494,7167,user-1c3153,1,"Great product, exactly as described.",2025-12-12
495,7167,user-7c40bb,5,Stunning! Looks even better in person.,2025-02-01
496,46240,user-941935,1,"Arrived with a small defect, but customer service was great.",2025-01-30
497,27277,user-bacd42,1,Absolutely love this! The quality is amazing.,2025-12-14
498,27277,user-381de0,1,Good value for the price.,2025-03-12
499,13042,user-50f0eb,1,"Great product, exactly as described.",2025-08-04
500,6889,user-27fcbb,5,"Arrived with a small defect, but customer service was great.",2025-06-01
501,6889,user-7711f4,2,Stunning! Looks even better in person.,2025-03-19
502,31312,user-0467ed,4,Exceeded my expectations. Fantastic!,2025-07-23
503,12190,user-7290cc,4,"Arrived with a small defect, but customer service was great.",2025-12-29
504,12190,user-94cc68,2,"Great product, exactly as described.",2025-05-11
505,12190,user-d6c606,1,"A bit smaller than I expected, but still good.",2025-02-15
506,55657,user-1aa867,4,Highly recommend! Will buy again.,2025-08-14
507,55657,user-de3d36,4,"A bit smaller than I expected, but still good.",2025-12-03
508,19578,user-38cb08,2,Perfect fit. I've received so many compliments!,2025-07-14
509,19578,user-9c5d16,1,Absolutely love this! The quality is amazing.,2025-03-16
510,27879,user-d293a1,4,Stunning! Looks even better in person.,2025-02-26
511,34452,user-5c70b3,4,Very comfortable and well-made.,2025-02-12
512,34452,user-57779d,3,Fast shipping and excellent packaging.,2026-01-17
513,34452,user-952b63,5,Perfect fit. I've received so many compliments!,2025-02-14
514,6287,user-3294e1,1,It's fine. Does what it's supposed to do.,2025-03-27
515,7355,user-39f61f,2,Very comfortable and well-made.,2025-07-21
516,7355,user-d002f3,3,An okay purchase. Nothing special.,2025-06-16
517,46072,user-75e5ac,2,Absolutely love this! The quality is amazing.,2025-02-10
518,46072,user-bf31df,1,Color was slightly different from the picture.,2025-03-23
519,22537,user-c6b4f2,2,"A bit smaller than I expected, but still good.",2025-03-04
520,22537,user-0eae0b,4,The material feels a bit cheap.,2025-12-01
521,22537,user-798bb3,1,Color was slightly different from the picture.,2025-09-21
522,28831,user-28967c,2,"A bit smaller than I expected, but still good.",2025-08-26
523,28831,user-c8ef37,2,Highly recommend! Will buy again.,2025-09-17
524,28831,user-d6cee2,5,"Great product, exactly as described.",2025-10-05
525,43500,user-986b10,1,It's fine. Does what it's supposed to do.,2025-09-28
526,43500,user-358f86,5,Good value for the price.,2025-03-03
527,2627,user-9ade74,3,Absolutely love this! The quality is amazing.,2025-09-06
528,2627,user-250bd1,3,An okay purchase. Nothing special.,2025-11-17
529,2627,user-d5d295,2,Color was slightly different from the picture.,2026-01-16
530,27045,user-bf2aed,2,"Great product, exactly as described.",2025-11-22
531,27045,user-fa2b70,1,Highly recommend! Will buy again.,2025-05-11
532,27045,user-c174ba,2,Color was slightly different from the picture.,2025-07-11
533,13270,user-726ac7,3,Highly recommend! Will buy again.,2025-06-20
534,13270,user-e886d2,2,Very comfortable and well-made.,2025-05-19
535,13270,user-7f1e2e,2,"Great product, exactly as described.",2025-07-15
536,18698,user-ef7edb,2,Highly recommend! Will buy again.,2025-09-26
537,55465,user-d9c0eb,4,Exceeded my expectations. Fantastic!,2025-10-19
538,55465,user-0a5698,1,Highly recommend! Will buy again.,2025-08-15
539,26197,user-cc534f,5,Good value for the price.,2025-07-08
540,26197,user-d83e87,1,"Great product, exactly as described.",2025-11-13
541,26197,user-50ac10,1,Perfect fit. I've received so many compliments!,2025-02-12
542,31120,user-2bd25d,3,"Great product, exactly as described.",2025-02-14
543,31120,user-9f57e4,2,Color was slightly different from the picture.,2025-03-16
544,25712,user-386e52,3,"A bit smaller than I expected, but still good.",2025-11-09
545,11527,user-662aae,4,Exceeded my expectations. Fantastic!,2025-05-31
546,11527,user-c3538d,2,"Great product, exactly as described.",2025-09-06
547,11527,user-bf4357,5,Highly recommend! Will buy again.,2025-08-29
548,14869,user-24eced,5,"Great product, exactly as described.",2025-10-02
549,14869,user-a654a2,2,Good value for the price.,2025-09-10
550,40385,user-49e1f1,4,An okay purchase. Nothing special.,2025-07-28
551,40385,user-b41249,3,Good value for the price.,2025-12-07
552,15187,user-070fff,3,"Great product, exactly as described.",2025-07-19
553,15187,user-2bcfb7,4,Good value for the price.,2025-09-11
554,15187,user-ac0460,2,An okay purchase. Nothing special.,2025-12-11
555,5402,user-7ebe9b,4,Highly recommend! Will buy again.,2025-08-11
556,44725,user-12a40e,3,Good value for the price.,2025-12-14
557,44725,user-e0a83f,4,Highly recommend! Will buy again.,2025-06-29
558,14055,user-8353ce,5,"A bit smaller than I expected, but still good.",2025-04-21
559,14055,user-87b3b8,1,Good value for the price.,2025-08-24
560,20260,user-d1356b,2,Perfect fit. I've received so many compliments!,2025-06-21
561,7731,user-e9ab43,2,Good value for the price.,2025-11-15
562,7731,user-1106d3,2,The material feels a bit cheap.,2025-11-30
563,7731,user-dc0ddb,2,Stunning! Looks even better in person.,2025-04-08
564,22153,user-b1529f,5,Stunning! Looks even better in person.,2025-05-31
565,22153,user-03a6f9,1,It's fine. Does what it's supposed to do.,2025-10-05
566,43958,user-97bb5b,3,"Arrived with a small defect, but customer service was great.",2025-07-22
567,43958,user-141c00,3,"Arrived with a small defect, but customer service was great.",2025-06-24
568,28469,user-99db87,2,Fast shipping and excellent packaging.,2025-12-26
569,28469,user-f8115b,5,"A bit smaller than I expected, but still good.",2025-02-17
570,50573,user-8ed70b,2,Stunning! Looks even better in person.,2025-02-11
571,50573,user-61190f,3,"Great product, exactly as described.",2026-01-17
572,50573,user-76628a,3,Fast shipping and excellent packaging.,2025-11-25
573,34036,user-b614b2,3,Very comfortable and well-made.,2025-09-03
574,34036,user-2f6435,3,The material feels a bit cheap.,2025-11-13
575,34036,user-d9674d,3,Good value for the price.,2025-03-16
576,55001,user-7a90ee,2,Color was slightly different from the picture.,2025-09-04
577,8779,user-d409c0,4,"A bit smaller than I expected, but still good.",2025-08-20
578,8779,user-490e04,5,"Arrived with a small defect, but customer service was great.",2025-10-25
579,3391,user-fe2217,2,Fast shipping and excellent packaging.,2025-07-02
580,3391,user-521ef8,4,Perfect fit. I've received so many compliments!,2026-01-11
581,43164,user-dbaa33,5,An okay purchase. Nothing special.,2025-02-09
582,43164,user-97b66c,5,It's fine. Does what it's supposed to do.,2025-03-25
583,2243,user-2a3c36,5,Perfect fit. I've received so many compliments!,2025-08-14
584,2243,user-0972d8,5,An okay purchase. Nothing special.,2025-12-13
585,2243,user-0ff6c5,3,The material feels a bit cheap.,2025-02-04
586,30496,user-c276e0,2,Highly recommend! Will buy again.,2025-08-06
587,30496,user-f1e5e7,5,"Great product, exactly as described.",2025-11-15
588,27421,user-59a134,2,Absolutely love this! The quality is amazing.,2025-06-08
589,27421,user-74d4be,5,Good value for the price.,2025-05-07
590,57756,user-de955a,2,Exceeded my expectations. Fantastic!,2025-01-25
591,33213,user-8f62f9,2,Perfect fit. I've received so many compliments!,2025-10-29
592,39729,user-4eee09,5,Color was slightly different from the picture.,2025-03-21
593,39729,user-86f73e,5,Perfect fit. I've received so many compliments!,2025-12-06
594,39729,user-f97f10,4,"Great product, exactly as described.",2025-03-12
595,25376,user-c82332,3,Highly recommend! Will buy again.,2026-01-02
596,25376,user-a0ed47,5,Perfect fit. I've received so many compliments!,2025-11-15
597,11143,user-d74173,2,"A bit smaller than I expected, but still good.",2025-08-30
598,56684,user-c66e4a,1,It's fine. Does what it's supposed to do.,2025-04-11
599,56684,user-56e16b,2,Highly recommend! Will buy again.,2025-07-26
600,56684,user-1eb56c,4,Perfect fit. I've received so many compliments!,2025-04-29
601,4988,user-7043c2,5,"Arrived with a small defect, but customer service was great.",2025-11-15
